month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,ctr,cpc,cr,roi
June,8,camp 3,Medium,160 x 600,CNBC,50725,4.4744,258,14.0004,3,346.2118,0.51,0.02,1.16,212.9
June,8,camp 3,High,240 x 400,Morning Brew,1594,0.3228,5,0.2713,1,15.7233,0.31,0.06,20.0,-15.95
June,8,camp 3,High,240 x 400,Buzzfeed,6876,8.074,57,3.0931,8,873.4251,0.83,0.14,14.04,-61.69
June,8,camp 3,High,240 x 400,Forbes,2489,1.2931,2,0.1085,0,0.0,0.08,0.65,0.0,-91.61
June,8,camp 3,High,240 x 400,CNBC,12011,3.7838,19,1.031,1,14.5973,0.16,0.2,5.26,-72.75
June,8,camp 3,Low,240 x 400,Morning Brew,1356,0.1625,3,0.1627,0,0.0,0.22,0.05,0.0,0.12
June,8,camp 3,Low,240 x 400,Buzzfeed,2016,1.9983,23,1.248,1,56.9784,1.14,0.09,4.35,-37.55
June,8,camp 3,Low,240 x 400,CNBC,13973,0.6698,30,1.6279,0,0.0,0.21,0.02,0.0,143.04
June,8,camp 3,Medium,240 x 400,Morning Brew,4303,0.5935,29,1.5736,0,0.0,0.67,0.02,0.0,165.14
June,8,camp 3,Medium,240 x 400,Buzzfeed,9991,10.7484,243,13.189,1,217.7686,2.43,0.04,0.41,22.71
June,8,camp 3,Medium,240 x 400,Forbes,1325,0.7256,17,0.9233,0,0.0,1.28,0.04,0.0,27.25
June,8,camp 3,Medium,240 x 400,CNBC,33287,2.7611,94,5.1009,1,42.4218,0.28,0.03,1.06,84.74
June,8,camp 3,High,300 x 250,Morning Brew,2231,0.6202,10,0.5426,0,0.0,0.45,0.06,0.0,-12.51
June,8,camp 3,High,300 x 250,Buzzfeed,1328,1.3531,8,0.4349,0,0.0,0.6,0.17,0.0,-67.86
June,8,camp 3,High,300 x 250,CNBC,27149,7.3106,69,3.7451,2,106.968,0.25,0.11,2.9,-48.77
June,8,camp 3,Low,300 x 250,NYT,121,0.0656,2,0.1085,0,0.0,1.65,0.03,0.0,65.4
June,8,camp 3,Low,300 x 250,Morning Brew,3688,0.3044,18,0.9767,0,0.0,0.49,0.02,0.0,220.86
June,8,camp 3,Low,300 x 250,Buzzfeed,436,0.3718,11,0.5977,0,0.0,2.52,0.03,0.0,60.76
June,8,camp 3,Low,300 x 250,CNBC,35144,1.4716,64,3.4738,1,24.2897,0.18,0.02,1.56,136.06
June,8,camp 3,Medium,300 x 250,Morning Brew,6399,0.872,34,1.845,0,0.0,0.53,0.03,0.0,111.58
June,8,camp 3,Medium,300 x 250,Buzzfeed,2098,2.0397,57,3.0939,0,0.0,2.72,0.04,0.0,51.68
June,8,camp 3,Medium,300 x 250,CNBC,77159,6.2887,263,14.2743,1,25.4414,0.34,0.02,0.38,126.98
June,8,camp 3,Low,468 x 60,CNBC,463,0.0047,1,0.0542,0,0.0,0.22,0.0,0.0,1053.19
June,8,camp 3,Medium,468 x 60,Morning Brew,115,0.0133,1,0.0542,0,0.0,0.87,0.01,0.0,307.52
June,8,camp 3,Medium,468 x 60,CNBC,1045,0.0129,1,0.0542,0,0.0,0.1,0.01,0.0,320.16
June,8,camp 3,High,580 x 400,CNBC,4506,2.4155,39,2.1165,3,327.5048,0.87,0.06,7.69,-12.38
June,8,camp 3,Low,580 x 400,CNBC,4162,0.405,42,2.28,0,0.0,1.01,0.01,0.0,462.96
June,8,camp 3,Medium,580 x 400,CNBC,11346,2.1287,165,8.9537,0,0.0,1.45,0.01,0.0,320.62
June,8,camp 3,High,670 x 90,Morning Brew,589,0.1289,1,0.0542,0,0.0,0.17,0.13,0.0,-57.95
June,8,camp 3,High,670 x 90,CNBC,1994,0.4672,3,0.1627,0,0.0,0.15,0.16,0.0,-65.18
June,8,camp 3,Low,670 x 90,Morning Brew,3890,0.1271,9,0.4892,0,0.0,0.23,0.01,0.0,284.89
June,8,camp 3,Low,670 x 90,CNBC,2186,0.088,6,0.3255,0,0.0,0.27,0.01,0.0,269.89
June,8,camp 3,Medium,670 x 90,Morning Brew,4933,0.2769,17,0.9225,0,0.0,0.34,0.02,0.0,233.15
June,8,camp 3,Medium,670 x 90,CNBC,5673,0.3949,19,1.031,0,0.0,0.33,0.02,0.0,161.08
June,8,camp 3,High,728 x 90,Morning Brew,4470,0.8959,6,0.3264,0,0.0,0.13,0.15,0.0,-63.57
June,8,camp 3,High,728 x 90,Buzzfeed,1639,2.5702,9,0.4883,1,4.7346,0.55,0.29,11.11,-81.0
June,8,camp 3,High,728 x 90,Forbes,1558,0.5823,1,0.0542,0,0.0,0.06,0.58,0.0,-90.69
June,8,camp 3,High,728 x 90,CNBC,22072,4.4057,33,1.7907,4,487.6404,0.15,0.13,12.12,-59.35
June,8,camp 3,Low,728 x 90,NYT,408,0.2214,1,0.0542,0,0.0,0.25,0.22,0.0,-75.52
June,8,camp 3,Low,728 x 90,Morning Brew,4776,0.4051,18,0.9776,1,17.7605,0.38,0.02,5.56,141.32
June,8,camp 3,Low,728 x 90,Buzzfeed,482,0.6205,8,0.4341,0,0.0,1.66,0.08,0.0,-30.04
June,8,camp 3,Low,728 x 90,CNBC,37641,1.0975,50,2.7132,1,35.7743,0.13,0.02,2.0,147.22
June,8,camp 3,Medium,728 x 90,NYT,887,0.4833,7,0.3798,0,0.0,0.79,0.07,0.0,-21.42
June,8,camp 3,Medium,728 x 90,Morning Brew,13281,1.5133,47,2.5513,0,0.0,0.35,0.03,0.0,68.59
June,8,camp 3,Medium,728 x 90,Buzzfeed,1871,2.5652,21,1.1395,0,0.0,1.12,0.12,0.0,-55.58
June,8,camp 3,Medium,728 x 90,Forbes,1126,0.3609,9,0.4883,0,0.0,0.8,0.04,0.0,35.3
June,8,camp 3,Medium,728 x 90,CNBC,74812,4.1091,264,14.326,0,0.0,0.35,0.02,0.0,248.64
June,9,camp 1,High,160 x 600,Morning Brew,13786,5.2449,53,5.0,36,2471.5453,0.38,0.1,67.92,-4.67
June,9,camp 1,High,160 x 600,Buzzfeed,5527,13.2986,46,5.0,42,2291.3525,0.83,0.29,91.3,-62.4
June,9,camp 1,High,160 x 600,CNBC,122215,104.2733,740,81.0,635,23518.854,0.61,0.14,85.81,-22.32
June,9,camp 1,Low,160 x 600,CNBC,1298,0.2634,1,0.1102,0,0.0,0.08,0.26,0.0,-58.16
June,9,camp 1,Medium,160 x 600,Morning Brew,1670,0.3036,3,0.3308,3,16.9548,0.18,0.1,100.0,8.96
June,9,camp 1,Medium,160 x 600,Buzzfeed,241,0.5439,4,0.4411,0,0.0,1.66,0.14,0.0,-18.9
June,9,camp 1,Medium,160 x 600,CNBC,12980,6.2192,173,19.0767,18,995.107,1.33,0.04,10.4,206.74
June,9,camp 1,High,240 x 400,Morning Brew,13539,6.3502,67,7.0,50,2301.5739,0.49,0.09,74.63,10.23
June,9,camp 1,High,240 x 400,Buzzfeed,230142,264.4083,3552,391.0,2063,102446.6646,1.54,0.07,58.08,47.88
June,9,camp 1,High,240 x 400,Forbes,23928,12.6919,136,15.0,93,4308.3274,0.57,0.09,68.38,18.19
June,9,camp 1,High,240 x 400,CNBC,72387,97.7842,419,46.0,363,19246.1167,0.58,0.23,86.63,-52.96
June,9,camp 1,Low,240 x 400,Morning Brew,130,0.0213,3,0.3308,1,17.2718,2.31,0.01,33.33,1453.05
June,9,camp 1,Low,240 x 400,Buzzfeed,801,0.8196,14,1.5438,1,53.1801,1.75,0.06,7.14,88.36
June,9,camp 1,Low,240 x 400,Forbes,131,0.0677,3,0.3308,0,0.0,2.29,0.02,0.0,388.63
June,9,camp 1,Low,240 x 400,CNBC,564,0.1266,3,0.3308,0,0.0,0.53,0.04,0.0,161.3
June,9,camp 1,Medium,240 x 400,Morning Brew,1196,0.3244,10,1.1027,0,0.0,0.84,0.03,0.0,239.92
June,9,camp 1,Medium,240 x 400,Buzzfeed,13575,15.0651,510,56.2382,69,4573.1891,3.76,0.03,13.53,273.3
June,9,camp 1,Medium,240 x 400,Forbes,1840,0.9765,25,2.7568,2,89.6123,1.36,0.04,8.0,182.31
June,9,camp 1,Medium,240 x 400,CNBC,6923,5.2789,71,7.8295,7,654.3314,1.03,0.07,9.86,48.32
June,9,camp 1,High,300 x 250,NYT,1898,1.0704,8,0.0,1,198.9104,0.42,0.13,12.5,-100.0
June,9,camp 1,High,300 x 250,Buzzfeed,39265,37.6591,357,39.0,206,8899.4015,0.91,0.11,57.7,3.56
June,9,camp 1,High,300 x 250,Forbes,3618,1.9957,18,2.0,4,110.9438,0.5,0.11,22.22,0.22
June,9,camp 1,Low,300 x 250,Buzzfeed,119,0.1096,1,0.1102,0,0.0,0.84,0.11,0.0,0.55
June,9,camp 1,Low,300 x 250,CNBC,1856,0.3978,7,0.7719,0,0.0,0.38,0.06,0.0,94.04
June,9,camp 1,Medium,300 x 250,NYT,205,0.113,2,0.2205,0,0.0,0.98,0.06,0.0,95.13
June,9,camp 1,Medium,300 x 250,Morning Brew,2118,0.8424,9,0.9924,4,51.7879,0.42,0.09,44.44,17.81
June,9,camp 1,Medium,300 x 250,Buzzfeed,1716,1.6316,27,2.9774,3,157.8175,1.57,0.06,11.11,82.48
June,9,camp 1,Medium,300 x 250,Forbes,331,0.1866,3,0.3308,3,136.4103,0.91,0.06,100.0,77.28
June,9,camp 1,Medium,300 x 250,CNBC,22870,10.5737,144,15.8796,28,2276.4791,0.63,0.07,19.44,50.18
June,9,camp 1,High,468 x 60,CNBC,2380,0.5707,1,0.0,0,0.0,0.04,0.57,0.0,-100.0
June,9,camp 1,Medium,468 x 60,CNBC,252,0.0271,2,0.2205,0,0.0,0.79,0.01,0.0,713.65
June,9,camp 1,Medium,580 x 400,CNBC,2940,2.5087,56,6.1745,9,241.6215,1.9,0.04,16.07,146.12
June,9,camp 1,High,670 x 90,Morning Brew,4011,2.824,26,2.0,8,193.5191,0.65,0.11,30.77,-29.18
June,9,camp 1,High,670 x 90,Buzzfeed,9415,9.0846,36,4.0,33,711.1829,0.38,0.25,91.67,-55.97
June,9,camp 1,High,670 x 90,Forbes,248,0.1777,1,0.0,1,174.469,0.4,0.18,100.0,-100.0
June,9,camp 1,High,670 x 90,CNBC,15193,11.351,50,5.0,34,1790.9541,0.33,0.23,68.0,-55.95
June,9,camp 1,Low,670 x 90,Buzzfeed,44,0.0404,1,0.1102,0,0.0,2.27,0.04,0.0,172.77
June,9,camp 1,Medium,670 x 90,Morning Brew,428,0.213,8,0.8822,0,0.0,1.87,0.03,0.0,314.18
June,9,camp 1,Medium,670 x 90,Buzzfeed,534,0.4849,4,0.4411,0,0.0,0.75,0.12,0.0,-9.03
June,9,camp 1,Medium,670 x 90,CNBC,1608,0.6739,24,2.6457,2,9.8251,1.49,0.03,8.33,292.6
June,9,camp 1,High,728 x 90,NYT,5362,2.9984,25,2.0,25,808.565,0.47,0.12,100.0,-33.3
June,9,camp 1,High,728 x 90,Morning Brew,47904,20.7379,124,13.0,82,3344.9672,0.26,0.17,66.13,-37.31
June,9,camp 1,High,728 x 90,Buzzfeed,127083,214.0846,1338,147.0,913,40921.679,1.05,0.16,68.24,-31.34
June,9,camp 1,High,728 x 90,Forbes,14793,5.7921,48,5.0,44,1540.4889,0.32,0.12,91.67,-13.68
June,9,camp 1,High,728 x 90,CNBC,166908,96.2301,492,54.0,482,21376.34,0.29,0.2,97.97,-43.88
June,9,camp 1,Low,728 x 90,Buzzfeed,217,0.3293,5,0.5513,1,65.2415,2.3,0.07,20.0,67.42
June,9,camp 1,Low,728 x 90,CNBC,1520,0.2011,3,0.3308,1,78.9294,0.2,0.07,33.33,64.5
June,9,camp 1,Medium,728 x 90,NYT,567,0.3192,1,0.1102,0,0.0,0.18,0.32,0.0,-65.48
June,9,camp 1,Medium,728 x 90,Morning Brew,5444,1.4004,24,2.6466,6,218.8824,0.44,0.06,25.0,88.99
June,9,camp 1,Medium,728 x 90,Buzzfeed,6304,10.263,185,20.4004,26,869.6121,2.93,0.06,14.05,98.78
June,9,camp 1,Medium,728 x 90,Forbes,1327,0.5089,9,0.9924,0,0.0,0.68,0.06,0.0,95.01
June,9,camp 1,Medium,728 x 90,CNBC,17180,6.4682,109,12.0199,11,767.1705,0.63,0.06,10.09,85.83
June,9,camp 3,High,160 x 600,Morning Brew,2102,0.4174,5,0.2756,0,0.0,0.24,0.08,0.0,-33.97
June,9,camp 3,High,160 x 600,CNBC,20769,5.8981,63,3.4734,5,202.2049,0.3,0.09,7.94,-41.11
June,9,camp 3,Low,160 x 600,Morning Brew,8333,0.4151,17,0.9373,0,0.0,0.2,0.02,0.0,125.8
June,9,camp 3,Low,160 x 600,CNBC,41676,2.699,128,7.0576,1,8.946,0.31,0.02,0.78,161.49
June,9,camp 3,Medium,160 x 600,Morning Brew,12619,0.9895,53,2.9222,1,25.7768,0.42,0.02,1.89,195.32
June,9,camp 3,Medium,160 x 600,CNBC,79513,8.7643,445,24.5353,4,195.6076,0.56,0.02,0.9,179.95
June,9,camp 3,High,240 x 400,Morning Brew,2406,0.505,4,0.2205,3,96.5459,0.17,0.13,75.0,-56.34
June,9,camp 3,High,240 x 400,Buzzfeed,10796,11.8776,119,6.5609,5,468.929,1.1,0.1,4.2,-44.76
June,9,camp 3,High,240 x 400,Forbes,4420,2.3137,9,0.4962,1,81.0798,0.2,0.26,11.11,-78.55
June,9,camp 3,High,240 x 400,CNBC,18120,6.583,56,3.0874,4,85.8985,0.31,0.12,7.14,-53.1
June,9,camp 3,Low,240 x 400,Morning Brew,3301,0.4422,7,0.3859,0,0.0,0.21,0.06,0.0,-12.73
June,9,camp 3,Low,240 x 400,Buzzfeed,4336,4.2452,40,2.2055,0,0.0,0.92,0.11,0.0,-48.05
June,9,camp 3,Low,240 x 400,Forbes,651,0.3514,3,0.1654,0,0.0,0.46,0.12,0.0,-52.93
June,9,camp 3,Low,240 x 400,CNBC,25896,1.5176,38,2.0952,0,0.0,0.15,0.04,0.0,38.06
June,9,camp 3,Medium,240 x 400,Morning Brew,8814,1.3101,47,2.5914,0,0.0,0.53,0.03,0.0,97.8
June,9,camp 3,Medium,240 x 400,Buzzfeed,21107,21.449,485,26.7394,3,83.1127,2.3,0.04,0.62,24.67
June,9,camp 3,Medium,240 x 400,Forbes,3779,1.986,33,1.8195,0,0.0,0.87,0.06,0.0,-8.38
June,9,camp 3,Medium,240 x 400,CNBC,59967,5.9119,220,12.13,1,626.6278,0.37,0.03,0.45,105.18
June,9,camp 3,High,300 x 250,Morning Brew,3007,0.8747,2,0.1102,0,0.0,0.07,0.44,0.0,-87.4
June,9,camp 3,High,300 x 250,Buzzfeed,2328,2.2626,16,0.8822,0,0.0,0.69,0.14,0.0,-61.01
June,9,camp 3,High,300 x 250,CNBC,41596,12.5789,97,5.3479,13,1241.0912,0.23,0.13,13.4,-57.49
June,9,camp 3,Low,300 x 250,Morning Brew,5567,0.5532,19,1.0476,0,0.0,0.34,0.03,0.0,89.37
June,9,camp 3,Low,300 x 250,Buzzfeed,1090,0.981,19,1.0474,0,0.0,1.74,0.05,0.0,6.77
June,9,camp 3,Low,300 x 250,CNBC,63057,3.3077,100,5.5137,0,0.0,0.16,0.03,0.0,66.69
June,9,camp 3,Medium,300 x 250,NYT,437,0.2423,1,0.0551,0,0.0,0.23,0.24,0.0,-77.26
June,9,camp 3,Medium,300 x 250,Morning Brew,9901,1.6703,62,3.4181,0,0.0,0.63,0.03,0.0,104.64
June,9,camp 3,Medium,300 x 250,Buzzfeed,5042,4.8289,97,5.3481,0,0.0,1.92,0.05,0.0,10.75
June,9,camp 3,Medium,300 x 250,CNBC,136864,13.3367,489,26.961,5,220.9953,0.36,0.03,1.02,102.16
June,9,camp 3,Medium,468 x 60,Morning Brew,222,0.0281,2,0.1102,0,0.0,0.9,0.01,0.0,292.17
June,9,camp 3,Medium,468 x 60,CNBC,1698,0.0256,1,0.0551,0,0.0,0.06,0.03,0.0,115.23
June,9,camp 3,High,580 x 400,CNBC,7401,4.5128,42,2.3157,10,677.696,0.57,0.11,23.81,-48.69
June,9,camp 3,Low,580 x 400,CNBC,7619,1.0079,56,3.0877,0,0.0,0.74,0.02,0.0,206.35
June,9,camp 3,Medium,580 x 400,CNBC,22186,5.1364,338,18.6338,1,21.1974,1.52,0.02,0.3,262.78
June,9,camp 3,High,670 x 90,Morning Brew,779,0.1769,4,0.2205,0,0.0,0.51,0.04,0.0,24.65
June,9,camp 3,High,670 x 90,Buzzfeed,163,0.1263,1,0.0551,0,0.0,0.61,0.13,0.0,-56.37
June,9,camp 3,High,670 x 90,CNBC,2726,0.7652,14,0.7719,0,0.0,0.51,0.05,0.0,0.88
June,9,camp 3,Low,670 x 90,Morning Brew,6036,0.2371,22,1.213,0,0.0,0.36,0.01,0.0,411.6
June,9,camp 3,Low,670 x 90,CNBC,3853,0.17,7,0.3859,0,0.0,0.18,0.02,0.0,127.0
June,9,camp 3,Medium,670 x 90,Morning Brew,7538,0.5121,20,1.1027,0,0.0,0.27,0.03,0.0,115.33
June,9,camp 3,Medium,670 x 90,Buzzfeed,216,0.1462,7,0.3859,0,0.0,3.24,0.02,0.0,163.95
June,9,camp 3,Medium,670 x 90,Forbes,66,0.04,2,0.1102,0,0.0,3.03,0.02,0.0,175.5
June,9,camp 3,Medium,670 x 90,CNBC,9898,0.8322,32,1.7644,0,0.0,0.32,0.03,0.0,112.02
June,9,camp 3,High,728 x 90,NYT,289,0.1602,1,0.0551,0,0.0,0.35,0.16,0.0,-65.61
June,9,camp 3,High,728 x 90,Morning Brew,6505,1.4177,21,1.1578,1,86.7314,0.32,0.07,4.76,-18.33
June,9,camp 3,High,728 x 90,Buzzfeed,2362,3.5441,23,1.2677,2,29.4881,0.97,0.15,8.7,-64.23
June,9,camp 3,High,728 x 90,Forbes,2482,0.9426,4,0.2203,0,0.0,0.16,0.24,0.0,-76.63
June,9,camp 3,High,728 x 90,CNBC,30913,7.0642,56,3.0874,6,292.6504,0.18,0.13,10.71,-56.3
June,9,camp 3,Low,728 x 90,NYT,631,0.3478,2,0.1102,0,0.0,0.32,0.17,0.0,-68.32
June,9,camp 3,Low,728 x 90,Morning Brew,9895,0.8966,43,2.3707,1,29.2203,0.43,0.02,2.33,164.41
June,9,camp 3,Low,728 x 90,Buzzfeed,890,1.1387,9,0.4962,0,0.0,1.01,0.13,0.0,-56.42
June,9,camp 3,Low,728 x 90,Forbes,408,0.1205,1,0.0551,0,0.0,0.25,0.12,0.0,-54.27
June,9,camp 3,Low,728 x 90,CNBC,58499,2.1741,94,5.1827,0,0.0,0.16,0.02,0.0,138.38
June,9,camp 3,Medium,728 x 90,NYT,1508,0.8314,11,0.6065,1,19.7254,0.73,0.08,9.09,-27.05
June,9,camp 3,Medium,728 x 90,Morning Brew,24274,2.9513,96,5.2925,0,0.0,0.4,0.03,0.0,79.33
June,9,camp 3,Medium,728 x 90,Buzzfeed,3418,4.5025,79,4.3556,0,0.0,2.31,0.06,0.0,-3.26
June,9,camp 3,Medium,728 x 90,Forbes,2625,0.8721,13,0.7167,1,54.8618,0.5,0.07,7.69,-17.82
June,9,camp 3,Medium,728 x 90,CNBC,114737,8.0294,356,19.6259,3,133.0952,0.31,0.02,0.84,144.43
June,10,camp 1,High,160 x 600,Morning Brew,15212,5.5359,58,6.0,39,1555.5756,0.38,0.1,67.24,8.38
June,10,camp 1,High,160 x 600,Buzzfeed,5183,12.4486,37,4.0,11,605.8301,0.71,0.34,29.73,-67.87
June,10,camp 1,High,160 x 600,CNBC,115470,99.6476,704,77.0,473,23835.7786,0.61,0.14,67.19,-22.73
June,10,camp 1,Low,160 x 600,Morning Brew,368,0.0377,1,0.1098,0,0.0,0.27,0.04,0.0,191.25
June,10,camp 1,Low,160 x 600,CNBC,1094,0.2154,4,0.4394,0,0.0,0.37,0.05,0.0,103.99
June,10,camp 1,Medium,160 x 600,Morning Brew,1887,0.3281,4,0.4389,0,0.0,0.21,0.08,0.0,33.77
June,10,camp 1,Medium,160 x 600,Buzzfeed,204,0.46,3,0.3295,0,0.0,1.47,0.15,0.0,-28.37
June,10,camp 1,Medium,160 x 600,CNBC,11534,5.0651,110,12.0827,20,2227.792,0.95,0.05,18.18,138.55
June,10,camp 1,High,240 x 400,Morning Brew,11449,6.0262,51,5.0,12,976.4136,0.45,0.12,23.53,-17.03
June,10,camp 1,High,240 x 400,Buzzfeed,194848,226.0535,3317,364.0,2016,91286.7857,1.7,0.07,60.78,61.02
June,10,camp 1,High,240 x 400,CNBC,76580,95.1035,394,43.0,300,16360.202,0.51,0.24,76.14,-54.79
June,10,camp 1,Low,240 x 400,Morning Brew,58,0.0133,3,0.3295,0,0.0,5.17,0.0,0.0,2377.44
June,10,camp 1,Low,240 x 400,Buzzfeed,557,0.6061,3,0.3295,0,0.0,0.54,0.2,0.0,-45.64
June,10,camp 1,Medium,240 x 400,Morning Brew,1087,0.2888,10,1.0985,5,133.38,0.92,0.03,50.0,280.37
June,10,camp 1,Medium,240 x 400,Buzzfeed,11852,12.879,376,41.3057,47,1514.9366,3.17,0.03,12.5,220.72
June,10,camp 1,Medium,240 x 400,Forbes,1270,0.6382,19,2.0872,4,161.6407,1.5,0.03,21.05,227.04
June,10,camp 1,Medium,240 x 400,CNBC,6585,4.011,42,4.6135,1,95.8539,0.64,0.1,2.38,15.02
June,10,camp 1,High,300 x 250,Morning Brew,21656,11.2235,73,8.0,33,1238.837,0.34,0.15,45.21,-28.72
June,10,camp 1,High,300 x 250,Buzzfeed,36182,34.8168,339,37.0,252,13463.5437,0.94,0.1,74.34,6.27
June,10,camp 1,High,300 x 250,Forbes,2675,1.4732,13,1.0,8,105.1055,0.49,0.11,61.54,-32.12
June,10,camp 1,Low,300 x 250,CNBC,1783,0.3811,14,1.5379,1,11.7546,0.79,0.03,7.14,303.54
June,10,camp 1,Medium,300 x 250,NYT,212,0.1201,1,0.1098,0,0.0,0.47,0.12,0.0,-8.58
June,10,camp 1,Medium,300 x 250,Morning Brew,2262,0.9643,17,1.867,0,0.0,0.75,0.06,0.0,93.61
June,10,camp 1,Medium,300 x 250,Buzzfeed,1599,1.4961,37,4.0632,1,23.4598,2.31,0.04,2.7,171.59
June,10,camp 1,Medium,300 x 250,CNBC,19639,9.8577,124,13.6217,16,766.8016,0.63,0.08,12.9,38.18
June,10,camp 1,High,468 x 60,CNBC,2221,0.4938,3,0.0,3,22.4382,0.14,0.16,100.0,-100.0
June,10,camp 1,Medium,468 x 60,CNBC,205,0.0396,1,0.1098,0,0.0,0.49,0.04,0.0,177.27
June,10,camp 1,Low,580 x 400,CNBC,179,0.0694,4,0.4394,0,0.0,2.23,0.02,0.0,533.14
June,10,camp 1,Medium,580 x 400,CNBC,2435,2.3502,42,4.6139,11,200.6948,1.72,0.06,26.19,96.32
June,10,camp 1,High,670 x 90,Morning Brew,3131,2.3019,11,1.0,10,585.5236,0.35,0.21,90.91,-56.56
June,10,camp 1,High,670 x 90,Buzzfeed,8792,9.4517,44,4.0,27,961.7946,0.5,0.21,61.36,-57.68
June,10,camp 1,High,670 x 90,Forbes,215,0.1564,2,0.0,0,0.0,0.93,0.08,0.0,-100.0
June,10,camp 1,High,670 x 90,CNBC,12241,9.8541,60,6.0,51,2225.6789,0.49,0.16,85.0,-39.11
June,10,camp 1,Medium,670 x 90,Morning Brew,249,0.1748,2,0.2197,0,0.0,0.8,0.09,0.0,25.69
June,10,camp 1,Medium,670 x 90,Buzzfeed,451,0.4087,7,0.7689,0,0.0,1.55,0.06,0.0,88.13
June,10,camp 1,Medium,670 x 90,CNBC,1070,0.7294,6,0.6591,2,89.2999,0.56,0.12,33.33,-9.64
June,10,camp 1,High,728 x 90,NYT,5984,3.3035,34,3.0,8,850.1416,0.57,0.1,23.53,-9.19
June,10,camp 1,High,728 x 90,Morning Brew,44334,20.2234,155,17.0,111,5403.3345,0.35,0.13,71.61,-15.94
June,10,camp 1,High,728 x 90,Buzzfeed,114275,191.743,1308,143.0,943,45228.5436,1.14,0.15,72.09,-25.42
June,10,camp 1,High,728 x 90,Forbes,9410,3.7448,38,4.0,17,716.0366,0.4,0.1,44.74,6.81
June,10,camp 1,Low,728 x 90,Morning Brew,526,0.0845,1,0.1098,0,0.0,0.19,0.08,0.0,29.94
June,10,camp 1,Low,728 x 90,Buzzfeed,165,0.2273,6,0.6591,0,0.0,3.64,0.04,0.0,189.97
June,10,camp 1,Low,728 x 90,CNBC,1620,0.1918,4,0.4394,0,0.0,0.25,0.05,0.0,129.09
June,10,camp 1,Medium,728 x 90,NYT,614,0.3375,9,0.9887,0,0.0,1.47,0.04,0.0,192.95
June,10,camp 1,Medium,728 x 90,Morning Brew,4759,1.1437,31,3.4055,5,147.2219,0.65,0.04,16.13,197.76
June,10,camp 1,Medium,728 x 90,Buzzfeed,5515,8.7585,139,15.2691,14,673.7924,2.52,0.06,10.07,74.33
June,10,camp 1,Medium,728 x 90,Forbes,862,0.3303,3,0.3295,1,20.9826,0.35,0.11,33.33,-0.24
June,10,camp 1,Medium,728 x 90,CNBC,15840,5.0159,90,9.8861,11,932.3336,0.57,0.06,12.22,97.1
June,10,camp 3,High,160 x 600,Morning Brew,2575,0.3641,2,0.1098,1,41.6906,0.08,0.18,50.0,-69.84
June,10,camp 3,High,160 x 600,CNBC,15975,4.1947,48,2.6363,3,185.2156,0.3,0.09,6.25,-37.15
June,10,camp 3,Low,160 x 600,Morning Brew,9254,0.4049,14,0.7689,0,0.0,0.15,0.03,0.0,89.9
June,10,camp 3,Low,160 x 600,CNBC,25250,1.6111,67,3.6799,0,0.0,0.27,0.02,0.0,128.41
June,10,camp 3,Medium,160 x 600,Morning Brew,13501,0.8239,56,3.0757,0,0.0,0.41,0.01,0.0,273.31
June,10,camp 3,Medium,160 x 600,CNBC,50553,5.2096,267,14.6631,1,27.1844,0.53,0.02,0.37,181.46
June,10,camp 3,High,240 x 400,Morning Brew,1809,0.346,4,0.2197,0,0.0,0.22,0.09,0.0,-36.5
June,10,camp 3,High,240 x 400,Buzzfeed,6596,7.3404,83,4.5585,7,351.3402,1.26,0.09,8.43,-37.9
June,10,camp 3,High,240 x 400,Forbes,2568,1.2433,8,0.4394,1,25.8575,0.31,0.16,12.5,-64.66
June,10,camp 3,High,240 x 400,CNBC,15335,4.4803,24,1.3178,3,232.5921,0.16,0.19,12.5,-70.59
June,10,camp 3,Low,240 x 400,Morning Brew,2067,0.2776,3,0.1647,0,0.0,0.15,0.09,0.0,-40.67
June,10,camp 3,Low,240 x 400,Buzzfeed,2336,2.2051,12,0.6591,2,48.9687,0.51,0.18,16.67,-70.11
June,10,camp 3,Low,240 x 400,CNBC,14730,0.7887,24,1.3182,0,0.0,0.16,0.03,0.0,67.14
June,10,camp 3,Medium,240 x 400,Morning Brew,5660,0.8172,40,2.1971,0,0.0,0.71,0.02,0.0,168.86
June,10,camp 3,Medium,240 x 400,Buzzfeed,9834,9.9578,232,12.7414,1,73.9774,2.36,0.04,0.43,27.95
June,10,camp 3,Medium,240 x 400,Forbes,1380,0.6108,13,0.7135,0,0.0,0.94,0.05,0.0,16.81
June,10,camp 3,Medium,240 x 400,CNBC,37432,3.2593,139,7.6345,0,0.0,0.37,0.02,0.0,134.24
June,10,camp 3,High,300 x 250,Morning Brew,2316,0.5895,9,0.4943,0,0.0,0.39,0.07,0.0,-16.15
June,10,camp 3,High,300 x 250,Buzzfeed,1760,1.7156,11,0.6039,1,9.2654,0.62,0.16,9.09,-64.8
June,10,camp 3,High,300 x 250,CNBC,27863,7.9822,70,3.8445,8,387.664,0.25,0.11,11.43,-51.84
June,10,camp 3,Low,300 x 250,Morning Brew,4093,0.3663,18,0.9887,0,0.0,0.44,0.02,0.0,169.92
